# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
2.100000000000000130e-02,3.936000913381576538e-02,-5.706283450126647949e-01,3.328035831451416016e+00,1.319577917456626892e-02,-7.939407229423522949e-02,1.992005586624145508e+00,-1.534966414755252473e-02,-5.852229895853935937e-02,1.503562642471192173e-02,1.177887273768985915e-01,-3.936000913381576538e-02,5.706283450126647949e-01,-3.328035831451416016e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.503562642471192173e-02,1.177887273768985915e-01,1.571702270507812500e+03,1.360476440429687500e+03,1.551046020507812500e+03,1.136354614257812500e+03,7.528352567019418302e+02
2.199999999999999872e-02,6.541318446397781372e-02,-6.354239583015441895e-01,1.250049829483032227e+00,2.605317533016204834e-02,-6.479561328887939453e-02,-2.077986001968383789e+00,-4.913238116032753178e-03,-2.244583785399045794e-03,-1.607471714184718903e-02,-1.278935430309689064e-02,-6.541318446397781372e-02,6.354239583015441895e-01,-1.250049829483032227e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.684593872070312500e+03,1.347570556640625000e+03,1.663245361328125000e+03,1.249247070312500000e+03,7.716435939693009232e+02
2.299999999999999961e-02,7.880941778421401978e-02,-7.188531756401062012e-01,1.214615583419799805e+00,1.339623332023620605e-02,-8.342921733856201172e-02,-3.543424606323242188e-02,-2.009807632886211753e-02,1.382215693266504453e-01,1.967182553889423868e-02,-2.421295332320300142e-03,-7.880941778421401978e-02,7.188531756401062012e-01,-1.214615583419799805e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.382215693266504453e-01,1.967182553889423868e-02,0.000000000000000000e+00,1.664400024414062500e+03,1.335309082031250000e+03,1.643542846679687500e+03,1.239315063476562500e+03,7.417508459130798428e+02
2.400000000000000050e-02,9.179850667715072632e-02,-7.994030117988586426e-01,5.428090095520019531e+00,1.298908889293670654e-02,-8.054983615875244141e-02,4.213474512100219727e+00,1.074898437915104282e-01,-4.068506659080095567e-02,-6.722717567446337417e-02,-4.302513241210725869e-02,-9.179850667715072632e-02,7.994030117988586426e-01,-5.428090095520019531e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074898437915104282e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.643974609375000000e+03,1.448556762695312500e+03,1.756790527343750000e+03,1.228908203125000000e+03,-1.663349517248886400e+02
2.500000000000000139e-02,1.000166088342666626e-01,-8.810458183288574219e-01,5.294569969177246094e+00,8.218102157115936279e-03,-8.164280652999877930e-02,-1.335201263427734375e-01,1.340688663072767128e-01,-2.461771834925739061e-02,2.365646993252890073e-02,-4.762160408701233971e-03,-1.000166088342666626e-01,8.810458183288574219e-01,-5.294569969177246094e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.340688663072767128e-01,0.000000000000000000e+00,2.365646993252890073e-02,0.000000000000000000e+00,1.624754516601562500e+03,1.433898559570312500e+03,1.734866821289062500e+03,1.219471923828125000e+03,-2.528610450413352595e+01
2.599999999999999881e-02,1.080478802323341370e-01,-9.599156379699707031e-01,5.207133769989013672e+00,8.031271398067474365e-03,-7.886981964111328125e-02,-8.743619918823242188e-02,3.416786526027191379e-02,6.948063864771747422e-02,8.606055264394010806e-02,9.831391887360710347e-02,-1.080478802323341370e-01,9.599156379699707031e-01,-5.207133769989013672e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.416786526027191379e-02,6.948063864771747422e-02,8.606055264394010806e-02,9.831391887360710347e-02,1.737314819335937500e+03,1.419593505859375000e+03,1.847397949218750000e+03,1.210250366210937500e+03,-9.912963930745578978e+01
2.699999999999999969e-02,1.143038123846054077e-01,-1.070390343666076660e+00,5.200746059417724609e+00,6.255932152271270752e-03,-1.104747056961059570e-01,-6.387710571289062500e-03,1.489827677109006876e-03,1.139792587146246094e-01,9.244224498768049969e-02,8.454349718454860774e-02,-1.143038123846054077e-01,1.070390343666076660e+00,-5.200746059417724609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.489827677109006876e-03,1.139792587146246094e-01,9.244224498768049969e-02,8.454349718454860774e-02,1.849861572265625000e+03,1.532138061523437500e+03,1.959942504882812500e+03,1.322797119140625000e+03,-4.465782601579336841e+01
2.800000000000000058e-02,1.213542073965072632e-01,-1.188971638679504395e+00,5.195457935333251953e+00,7.050395011901855469e-03,-1.185812950134277344e-01,-5.288124084472656250e-03,-3.984408304749172125e-02,-5.342411020532261690e-02,1.180202357312005734e-01,-2.539058483273388955e-02,-1.213542073965072632e-01,1.188971638679504395e+00,-5.195457935333251953e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.180202357312005734e-01,0.000000000000000000e+00,1.962408081054687500e+03,1.644682861328125000e+03,2.072487304687500000e+03,1.435343627929687500e+03,-1.141938618497906930e+02
2.900000000000000147e-02,1.290771514177322388e-01,-1.315646767616271973e+00,7.202943325042724609e+00,7.722944021224975586e-03,-1.266751289367675781e-01,2.007485389709472656e+00,-3.860347230369930160e-02,1.148114573833707366e-02,-7.507952644147933285e-02,6.246967975451145350e-02,-1.290771514177322388e-01,1.315646767616271973e+00,-7.202943325042724609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.148114573833707366e-02,0.000000000000000000e+00,6.246967975451145350e-02,1.948438720703125000e+03,1.625758666992187500e+03,2.185367187500000000e+03,1.420684326171875000e+03,-1.432290520440810440e+02
2.999999999999999889e-02,1.139252260327339172e-01,-1.462164282798767090e+00,6.605653762817382812e+00,-1.515192538499832153e-02,-1.465175151824951172e-01,-5.972895622253417969e-01,7.579623555645151334e-02,-1.730480886221066189e-02,1.814792455667735283e-05,8.478059547722398281e-02,-1.139252260327339172e-01,1.462164282798767090e+00,-6.605653762817382812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.579623555645151334e-02,0.000000000000000000e+00,1.814792455667735283e-05,8.478059547722398281e-02,1.922119384765625000e+03,1.707536499023437500e+03,2.153264160156250000e+03,1.533329711914062500e+03,-6.795182066575918611e+01
