# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
2.100000000000000130e-02,2.709787189960479736e-01,-3.985121548175811768e-01,4.477313518524169922e+00,4.373919963836669922e-02,-5.263134837150573730e-02,2.024493694305419922e+00,-1.387472337072755135e-02,-4.383572640681204780e-02,2.873298658293478580e-03,1.274026645164096916e-01,-2.709787189960479736e-01,3.985121548175811768e-01,-4.477313518524169922e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.873298658293478580e-03,1.274026645164096916e-01,1.559141235351562500e+03,1.505717529296875000e+03,1.440946166992187500e+03,1.114320678710937500e+03,7.385063541582511562e+02
2.199999999999999872e-02,3.283604681491851807e-01,-4.357871115207672119e-01,1.271788954734802246e+00,5.738174915313720703e-02,-3.727495670318603516e-02,-3.205524563789367676e+00,-4.284820385701326728e-03,1.378370720161573026e-02,-2.930310974286036430e-02,-3.984550216411704426e-03,-3.283604681491851807e-01,4.357871115207672119e-01,-1.271788954734802246e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.378370720161573026e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.635164916992187500e+03,1.489200195312500000e+03,1.451233398437500000e+03,1.227401245117187500e+03,7.709607350814394522e+02
2.299999999999999961e-02,3.814024031162261963e-01,-4.752985537052154541e-01,3.240486383438110352e+00,5.304193496704101562e-02,-3.951144218444824219e-02,1.968697428703308105e+00,-2.181634710751811229e-02,1.358450665743463903e-01,2.387403644206198550e-02,-4.102855610259137364e-03,-3.814024031162261963e-01,4.752985537052154541e-01,-3.240486383438110352e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.358450665743463903e-01,2.387403644206198550e-02,0.000000000000000000e+00,1.615802490234375000e+03,1.594716430664062500e+03,1.436862426757812500e+03,1.217649658203125000e+03,7.489816902667606655e+02
2.400000000000000050e-02,4.480268061161041260e-01,-4.995495080947875977e-01,7.430986881256103516e+00,6.662440299987792969e-02,-2.425095438957214355e-02,4.190500497817993164e+00,1.130091623721378863e-01,-3.314858377982682347e-02,-7.902929469111069638e-02,-3.309068321624542008e-02,-4.480268061161041260e-01,4.995495080947875977e-01,-7.430986881256103516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130091623721378863e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.596526367187500000e+03,1.707960449218750000e+03,1.550106445312500000e+03,1.207757324218750000e+03,-1.806427818242781314e+02
2.500000000000000139e-02,5.144363641738891602e-01,-5.211229324340820312e-01,5.088126659393310547e+00,6.640955805778503418e-02,-2.157342433929443359e-02,-2.342860221862792969e+00,1.376359479971113187e-01,-4.871265779295815002e-03,5.948895565005718478e-03,8.600050580297190217e-03,-5.144363641738891602e-01,5.211229324340820312e-01,-5.088126659393310547e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.376359479971113187e-01,0.000000000000000000e+00,5.948895565005718478e-03,8.600050580297190217e-03,1.709462280273437500e+03,1.686819458007812500e+03,1.532686523437500000e+03,1.199188232421875000e+03,4.617811348941142313e+00
2.599999999999999881e-02,5.964385271072387695e-01,-5.581596493721008301e-01,2.368223667144775391e+00,8.200216293334960938e-02,-3.703671693801879883e-02,-2.719902992248535156e+00,3.252019618335236922e-02,7.387596859995748666e-02,8.676558618466582995e-02,9.560568051034112891e-02,-5.964385271072387695e-01,5.581596493721008301e-01,-2.368223667144775391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.252019618335236922e-02,7.387596859995748666e-02,8.676558618466582995e-02,9.560568051034112891e-02,1.822461181640625000e+03,1.666113769531250000e+03,1.567891845703125000e+03,1.266386352539062500e+03,7.950337305233334746e+02
2.699999999999999969e-02,6.806882619857788086e-01,-6.106091737747192383e-01,2.363026380538940430e+00,8.424973487854003906e-02,-5.244952440261840820e-02,-5.197286605834960938e-03,-8.605941489837398706e-03,1.245054032191717508e-01,1.013026959707279961e-01,7.659897885683560059e-02,-6.806882619857788086e-01,6.106091737747192383e-01,-2.363026380538940430e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.245054032191717508e-01,1.013026959707279961e-01,7.659897885683560059e-02,1.935007690429687500e+03,1.778658569335937500e+03,1.680436767578125000e+03,1.378932861328125000e+03,8.292262560809894012e+02
2.800000000000000058e-02,7.708401679992675781e-01,-6.669223904609680176e-01,4.656510353088378906e+00,9.015190601348876953e-02,-5.631321668624877930e-02,2.293483972549438477e+00,-4.878866002617517073e-02,-3.884039142861972493e-02,1.210707954903405964e-01,-3.282097137600779868e-02,-7.708401679992675781e-01,6.669223904609680176e-01,-4.656510353088378906e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.210707954903405964e-01,0.000000000000000000e+00,1.908523071289062500e+03,1.891586791992187500e+03,1.793364379882812500e+03,1.491096069335937500e+03,7.391926018211356677e+02
2.900000000000000147e-02,8.441439867019653320e-01,-7.066075801849365234e-01,6.785061359405517578e+00,7.330381870269775391e-02,-3.968518972396850586e-02,2.128551006317138672e+00,-3.793647248680474815e-02,2.375220429775480938e-02,-7.929840876379072589e-02,6.339941088511144573e-02,-8.441439867019653320e-01,7.066075801849365234e-01,-6.785061359405517578e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.375220429775480938e-02,0.000000000000000000e+00,6.339941088511144573e-02,1.882690063476562500e+03,1.866863037109375000e+03,1.906264404296875000e+03,1.475102294921875000e+03,-1.455976577759797692e+02
2.999999999999999889e-02,8.942137360572814941e-01,-7.635177969932556152e-01,6.777376651763916016e+00,5.006974935531616211e-02,-5.691021680831909180e-02,-7.684707641601562500e-03,7.488086914524241799e-02,-1.202417380811109104e-03,-6.863810321674393422e-03,8.588160055458606001e-02,-8.942137360572814941e-01,7.635177969932556152e-01,-6.777376651763916016e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.488086914524241799e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.588160055458606001e-02,1.857822143554687500e+03,1.979407470703125000e+03,1.880838256835937500e+03,1.587649291992187500e+03,-7.494735006363828234e+01
